State,LGA region,Postcode
New South Wales,Liverpool Plains,2343
New South Wales,Liverpool Plains,2344
New South Wales,Liverpool Plains,2357
New South Wales,Liverpool Plains,2381
New South Wales,Liverpool Plains,2843
New South Wales,Lockhart,2642
New South Wales,Lockhart,2645
New South Wales,Lockhart,2650
New South Wales,Lockhart,2652
New South Wales,Lockhart,2655
New South Wales,Lockhart,2656
New South Wales,Lockhart,2658
New South Wales,Lockhart,2659
New South Wales,Maitland,2320
New South Wales,Maitland,2321
New South Wales,Maitland,2322
New South Wales,Maitland,2323
New South Wales,Maitland,2324
New South Wales,Maitland,2326
New South Wales,Maitland,2334
New South Wales,Maitland,2335
New South Wales,Maitland,2421
New South Wales,Mid-Coast,2311
New South Wales,Mid-Coast,2312
New South Wales,Mid-Coast,2321
New South Wales,Mid-Coast,2324
New South Wales,Mid-Coast,2337
New South Wales,Mid-Coast,2354
New South Wales,Mid-Coast,2415
New South Wales,Mid-Coast,2420
New South Wales,Mid-Coast,2422
New South Wales,Mid-Coast,2423
New South Wales,Mid-Coast,2424
New South Wales,Mid-Coast,2425
New South Wales,Mid-Coast,2426
New South Wales,Mid-Coast,2427
New South Wales,Mid-Coast,2428
New South Wales,Mid-Coast,2429
New South Wales,Mid-Coast,2430
New South Wales,Mid-Coast,2439
New South Wales,Mid-Coast,2443
New South Wales,Mid-Coast,2446
New South Wales,Mid-Western Regional,2328
New South Wales,Mid-Western Regional,2329
New South Wales,Mid-Western Regional,2330
New South Wales,Mid-Western Regional,2795
New South Wales,Mid-Western Regional,2800
New South Wales,Mid-Western Regional,2820
New South Wales,Mid-Western Regional,2844
New South Wales,Mid-Western Regional,2846
New South Wales,Mid-Western Regional,2848
New South Wales,Mid-Western Regional,2849
New South Wales,Mid-Western Regional,2850
New South Wales,Mid-Western Regional,2852
New South Wales,Mid-Western Regional,2866
New South Wales,Moree Plains,2387
New South Wales,Moree Plains,2390
New South Wales,Moree Plains,2397
New South Wales,Moree Plains,2398
New South Wales,Moree Plains,2399
New South Wales,Moree Plains,2400
New South Wales,Moree Plains,2401
New South Wales,Moree Plains,2404
New South Wales,Moree Plains,2405
New South Wales,Moree Plains,2406
New South Wales,Moree Plains,2408
New South Wales,Moree Plains,2409
New South Wales,Moree Plains,2410
New South Wales,Moree Plains,2411
New South Wales,Moree Plains,2833
New South Wales,Moree Plains,4388
New South Wales,Moree Plains,4390
New South Wales,Moree Plains,4494
New South Wales,Moree Plains,4496
New South Wales,Moree Plains,4498
New South Wales,Mosman,2088
New South Wales,Mosman,2090
New South Wales,Murray River,2710
New South Wales,Murray River,2711
New South Wales,Murray River,2714
New South Wales,Murray River,2715
New South Wales,Murray River,2731
New South Wales,Murray River,2732
New South Wales,Murray River,2733
New South Wales,Murray River,2734
New South Wales,Murray River,2735
New South Wales,Murray River,2736
New South Wales,Murray River,3562
New South Wales,Murray River,3564
New South Wales,Murray River,3566
New South Wales,Murray River,3567
New South Wales,Murray River,3568
New South Wales,Murray River,3579
New South Wales,Murray River,3580
New South Wales,Murray River,3585
New South Wales,Murray River,3586
New South Wales,Murray River,3590
New South Wales,Murray River,3591
New South Wales,Murray River,3594
New South Wales,Murray River,3596
New South Wales,Murray River,3597
New South Wales,Murray River,3637
New South Wales,Murray River,3638
New South Wales,Murray River,3639
New South Wales,Murray River,3641
New South Wales,Murrumbidgee,2645
New South Wales,Murrumbidgee,2646
New South Wales,Murrumbidgee,2680
New South Wales,Murrumbidgee,2700
New South Wales,Murrumbidgee,2705
New South Wales,Murrumbidgee,2706
New South Wales,Murrumbidgee,2707
New South Wales,Murrumbidgee,2710
New South Wales,Murrumbidgee,2711
New South Wales,Murrumbidgee,2712
New South Wales,Murrumbidgee,2713
New South Wales,Murrumbidgee,2716
New South Wales,Muswellbrook,2328
New South Wales,Muswellbrook,2329
New South Wales,Muswellbrook,2330
New South Wales,Muswellbrook,2333
New South Wales,Muswellbrook,2336
New South Wales,Muswellbrook,2337
New South Wales,Muswellbrook,2849
New South Wales,Nambucca,2440
New South Wales,Nambucca,2441
New South Wales,Nambucca,2447
New South Wales,Nambucca,2448
New South Wales,Nambucca,2449
New South Wales,Nambucca,2453
New South Wales,Nambucca,2454
New South Wales,Narrabri,2347
New South Wales,Narrabri,2356
New South Wales,Narrabri,2357
New South Wales,Narrabri,2380
New South Wales,Narrabri,2382
New South Wales,Narrabri,2386
New South Wales,Narrabri,2387
New South Wales,Narrabri,2388
New South Wales,Narrabri,2390
New South Wales,Narrabri,2396
New South Wales,Narrabri,2397
New South Wales,Narrabri,2398
New South Wales,Narrabri,2400
New South Wales,Narrabri,2829
New South Wales,Narrandera,2650
New South Wales,Narrandera,2652
New South Wales,Narrandera,2656
New South Wales,Narrandera,2665
New South Wales,Narrandera,2681
New South Wales,Narrandera,2700
New South Wales,Narrandera,2705
New South Wales,Narrandera,2706
New South Wales,Narrandera,2707
New South Wales,Narromine,2821
New South Wales,Narromine,2823
New South Wales,Narromine,2826
New South Wales,Narromine,2827
New South Wales,Narromine,2830
New South Wales,Narromine,2868
New South Wales,Narromine,2869
New South Wales,Narromine,2873
New South Wales,Narromine,2874
New South Wales,Newcastle,2285
New South Wales,Newcastle,2287
New South Wales,Newcastle,2289
New South Wales,Newcastle,2290
New South Wales,Newcastle,2291
New South Wales,Newcastle,2292
New South Wales,Newcastle,2293
New South Wales,Newcastle,2294
New South Wales,Newcastle,2295
New South Wales,Newcastle,2296
New South Wales,Newcastle,2297
New South Wales,Newcastle,2298
New South Wales,Newcastle,2299
New South Wales,Newcastle,2300
New South Wales,Newcastle,2302
New South Wales,Newcastle,2303
New South Wales,Newcastle,2304
New South Wales,Newcastle,2305
New South Wales,Newcastle,2307
New South Wales,Newcastle,2308
New South Wales,Newcastle,2322
New South Wales,Northern Beaches,2069
New South Wales,Northern Beaches,2070
New South Wales,Northern Beaches,2071
New South Wales,Northern Beaches,2074
New South Wales,Northern Beaches,2075
New South Wales,Northern Beaches,2084
New South Wales,Northern Beaches,2085
New South Wales,Northern Beaches,2086
New South Wales,Northern Beaches,2087
New South Wales,Northern Beaches,2092
New South Wales,Northern Beaches,2093
New South Wales,Northern Beaches,2094
New South Wales,Northern Beaches,2095
New South Wales,Northern Beaches,2096
New South Wales,Northern Beaches,2097
New South Wales,Northern Beaches,2099
New South Wales,Northern Beaches,2100
New South Wales,Northern Beaches,2101
New South Wales,Northern Beaches,2102
New South Wales,Northern Beaches,2103
New South Wales,Northern Beaches,2104
New South Wales,Northern Beaches,2105
New South Wales,Northern Beaches,2106
New South Wales,Northern Beaches,2107
New South Wales,Northern Beaches,2108
New South Wales,North Sydney,2060
New South Wales,North Sydney,2061
New South Wales,North Sydney,2062
New South Wales,North Sydney,2063
New South Wales,North Sydney,2065
New South Wales,North Sydney,2088
New South Wales,North Sydney,2089
New South Wales,North Sydney,2090
New South Wales,Oberon,2580
New South Wales,Oberon,2583
New South Wales,Oberon,2785
New South Wales,Oberon,2787
New South Wales,Oberon,2790
New South Wales,Oberon,2795
New South Wales,Orange,2798
New South Wales,Orange,2800
New South Wales,Parkes,2821
New South Wales,Parkes,2823
New South Wales,Parkes,2865
New South Wales,Parkes,2867
New South Wales,Parkes,2868
New South Wales,Parkes,2869
New South Wales,Parkes,2870
New South Wales,Parkes,2871
New South Wales,Parkes,2873
New South Wales,Parkes,2874
New South Wales,Parkes,2875
New South Wales,Parkes,2876
New South Wales,Parramatta,2114
New South Wales,Parramatta,2115
New South Wales,Parramatta,2116
New South Wales,Parramatta,2117
New South Wales,Parramatta,2118
New South Wales,Parramatta,2119
New South Wales,Parramatta,2121
New South Wales,Parramatta,2122
New South Wales,Parramatta,2123
New South Wales,Parramatta,2125
New South Wales,Parramatta,2127
New South Wales,Parramatta,2128
New South Wales,Parramatta,2138
New South Wales,Parramatta,2140
New South Wales,Parramatta,2141
New South Wales,Parramatta,2142
New South Wales,Parramatta,2144
New South Wales,Parramatta,2145
New South Wales,Parramatta,2146
New South Wales,Parramatta,2147
New South Wales,Parramatta,2150
New South Wales,Parramatta,2151
New South Wales,Parramatta,2152
New South Wales,Parramatta,2153
New South Wales,Parramatta,2160
New South Wales,Penrith,2175
New South Wales,Penrith,2178
New South Wales,Penrith,2555
New South Wales,Penrith,2745
New South Wales,Penrith,2747
New South Wales,Penrith,2748
New South Wales,Penrith,2749
New South Wales,Penrith,2750
New South Wales,Penrith,2753
New South Wales,Penrith,2756
New South Wales,Penrith,2759
New South Wales,Penrith,2760
New South Wales,Penrith,2765
New South Wales,Penrith,2766
New South Wales,Penrith,2770
New South Wales,Penrith,2773
New South Wales,Penrith,2774
New South Wales,Penrith,2777
New South Wales,Penrith,2787
New South Wales,Port Macquarie-Hastings,2354
New South Wales,Port Macquarie-Hastings,2424
New South Wales,Port Macquarie-Hastings,2429
New South Wales,Port Macquarie-Hastings,2430
New South Wales,Port Macquarie-Hastings,2439
New South Wales,Port Macquarie-Hastings,2440
New South Wales,Port Macquarie-Hastings,2441
New South Wales,Port Macquarie-Hastings,2443
New South Wales,Port Macquarie-Hastings,2444
New South Wales,Port Macquarie-Hastings,2445
New South Wales,Port Macquarie-Hastings,2446
New South Wales,Port Stephens,2295
New South Wales,Port Stephens,2314
New South Wales,Port Stephens,2315
New South Wales,Port Stephens,2316
New South Wales,Port Stephens,2317
New South Wales,Port Stephens,2318
New South Wales,Port Stephens,2319
New South Wales,Port Stephens,2320
New South Wales,Port Stephens,2321
New South Wales,Port Stephens,2322
New South Wales,Port Stephens,2324
New South Wales,Port Stephens,2420
New South Wales,Port Stephens,2421
New South Wales,Queanbeyan-Palerang Regional,2536
New South Wales,Queanbeyan-Palerang Regional,2537
New South Wales,Queanbeyan-Palerang Regional,2545
New South Wales,Queanbeyan-Palerang Regional,2580
New South Wales,Queanbeyan-Palerang Regional,2581
New South Wales,Queanbeyan-Palerang Regional,2600
New South Wales,Queanbeyan-Palerang Regional,2609
New South Wales,Queanbeyan-Palerang Regional,2619
New South Wales,Queanbeyan-Palerang Regional,2620
New South Wales,Queanbeyan-Palerang Regional,2621
New South Wales,Queanbeyan-Palerang Regional,2622
New South Wales,Queanbeyan-Palerang Regional,2623
New South Wales,Queanbeyan-Palerang Regional,2630
New South Wales,Queanbeyan-Palerang Regional,2900
New South Wales,Queanbeyan-Palerang Regional,2912
New South Wales,Randwick,2017
New South Wales,Randwick,2018
New South Wales,Randwick,2019
New South Wales,Randwick,2021
New South Wales,Randwick,2022
New South Wales,Randwick,2024
New South Wales,Randwick,2025
New South Wales,Randwick,2031
New South Wales,Randwick,2032
New South Wales,Randwick,2033
New South Wales,Randwick,2034
New South Wales,Randwick,2035
New South Wales,Randwick,2036
New South Wales,Randwick,2052
New South Wales,Richmond Valley,2460
New South Wales,Richmond Valley,2463
New South Wales,Richmond Valley,2469
New South Wales,Richmond Valley,2470
New South Wales,Richmond Valley,2471
New South Wales,Richmond Valley,2472
New South Wales,Richmond Valley,2473
New South Wales,Richmond Valley,2474
New South Wales,Richmond Valley,2477
New South Wales,Richmond Valley,2480
New South Wales,Bayside,2020
New South Wales,Bayside,2044
New South Wales,Bayside,2204
New South Wales,Bayside,2205
New South Wales,Bayside,2206
New South Wales,Bayside,2207
New South Wales,Bayside,2208
New South Wales,Bayside,2216
New South Wales,Bayside,2217
New South Wales,Bayside,2218
New South Wales,Bayside,2219
New South Wales,Bayside,2220
New South Wales,Ryde,2066
New South Wales,Ryde,2067
New South Wales,Ryde,2070
New South Wales,Ryde,2071
New South Wales,Ryde,2073
New South Wales,Ryde,2074
New South Wales,Ryde,2109
New South Wales,Ryde,2110
New South Wales,Ryde,2111
New South Wales,Ryde,2112
New South Wales,Ryde,2113
New South Wales,Ryde,2114
New South Wales,Ryde,2115
New South Wales,Ryde,2117
New South Wales,Ryde,2121
New South Wales,Ryde,2122
New South Wales,Shellharbour,2527
New South Wales,Shellharbour,2528
New South Wales,Shellharbour,2529
New South Wales,Shellharbour,2530
New South Wales,Shellharbour,2533
New South Wales,Shellharbour,2574
New South Wales,Shellharbour,2577
New South Wales,Shoalhaven,2534
New South Wales,Shoalhaven,2535
New South Wales,Shoalhaven,2536
New South Wales,Shoalhaven,2538
New South Wales,Shoalhaven,2539
New South Wales,Shoalhaven,2540
New South Wales,Shoalhaven,2541
New South Wales,Shoalhaven,2577
New South Wales,Shoalhaven,2579
New South Wales,Shoalhaven,2580
New South Wales,Shoalhaven,2622
New South Wales,Singleton,2311
New South Wales,Singleton,2320
New South Wales,Singleton,2321
New South Wales,Singleton,2325
New South Wales,Singleton,2328
New South Wales,Singleton,2330
New South Wales,Singleton,2331
New South Wales,Singleton,2333
New South Wales,Singleton,2334
New South Wales,Singleton,2335
New South Wales,Singleton,2336
New South Wales,Singleton,2421
New South Wales,Singleton,2756
New South Wales,Singleton,2849
New South Wales,Snowy Monaro Regional,2545
New South Wales,Snowy Monaro Regional,2546
New South Wales,Snowy Monaro Regional,2550
New South Wales,Snowy Monaro Regional,2551
New South Wales,Snowy Monaro Regional,2611
New South Wales,Snowy Monaro Regional,2620
New South Wales,Snowy Monaro Regional,2621
New South Wales,Snowy Monaro Regional,2622
New South Wales,Snowy Monaro Regional,2623
New South Wales,Snowy Monaro Regional,2625
New South Wales,Snowy Monaro Regional,2626
New South Wales,Snowy Monaro Regional,2627
New South Wales,Snowy Monaro Regional,2628
New South Wales,Snowy Monaro Regional,2629
New South Wales,Snowy Monaro Regional,2630
New South Wales,Snowy Monaro Regional,2631
New South Wales,Snowy Monaro Regional,2632
New South Wales,Snowy Monaro Regional,2633
New South Wales,Snowy Monaro Regional,2642
New South Wales,Snowy Monaro Regional,2720
New South Wales,Snowy Monaro Regional,2900
New South Wales,Snowy Monaro Regional,3885
New South Wales,Snowy Monaro Regional,3888
New South Wales,Snowy Monaro Regional,3890
New South Wales,Snowy Monaro Regional,3900
New South Wales,Snowy Valleys,2582
New South Wales,Snowy Valleys,2611
New South Wales,Snowy Valleys,2620
New South Wales,Snowy Valleys,2627
New South Wales,Snowy Valleys,2628
New South Wales,Snowy Valleys,2629
New South Wales,Snowy Valleys,2640
New South Wales,Snowy Valleys,2642
New South Wales,Snowy Valleys,2644
New South Wales,Snowy Valleys,2649
New South Wales,Snowy Valleys,2650
New South Wales,Snowy Valleys,2652
New South Wales,Snowy Valleys,2653
New South Wales,Snowy Valleys,2720
New South Wales,Snowy Valleys,2722
New South Wales,Snowy Valleys,2727
New South Wales,Snowy Valleys,2729
New South Wales,Snowy Valleys,2730
New South Wales,Snowy Valleys,3707
New South Wales,Snowy Valleys,3708
New South Wales,Snowy Valleys,3709
New South Wales,Snowy Valleys,3900
New South Wales,Strathfield,2127
New South Wales,Strathfield,2129
New South Wales,Strathfield,2133
New South Wales,Strathfield,2135
New South Wales,Strathfield,2136
New South Wales,Strathfield,2137
New South Wales,Strathfield,2138
New South Wales,Strathfield,2140
New South Wales,Strathfield,2141
New South Wales,Strathfield,2190
New South Wales,Strathfield,2191
New South Wales,Strathfield,2192
New South Wales,Strathfield,2195
New South Wales,Sutherland Shire,2172
New South Wales,Sutherland Shire,2173
New South Wales,Sutherland Shire,2213
New South Wales,Sutherland Shire,2221
New South Wales,Sutherland Shire,2224
New South Wales,Sutherland Shire,2225
New South Wales,Sutherland Shire,2226
New South Wales,Sutherland Shire,2227
New South Wales,Sutherland Shire,2228
New South Wales,Sutherland Shire,2229
New South Wales,Sutherland Shire,2230
